,ChannelGeneName_i,ChannelGeneName_j,ChannelIndex_i,ChannelIndex_j,ChannelName_i,ChannelName_j,ChannelPairs,PC_bin,Pearson Correlation,Resolution (micrometers)
5,ACTN1,CELL+NUCLEUS,14.0,25.0,Actin filaments,CELL+NUCLEUS,"(14, 25)",7.0,0.2568867137707491,3.52
6,ACTN1,CELL+NUCLEUS,14.0,25.0,Actin filaments,CELL+NUCLEUS,"(14, 25)",7.0,0.9387387608930065,7.04
7,ACTN1,CELL+NUCLEUS,14.0,25.0,Actin filaments,CELL+NUCLEUS,"(14, 25)",7.0,1.0,14.08
8,ACTN1,CELL+NUCLEUS,14.0,25.0,Actin filaments,CELL+NUCLEUS,"(14, 25)",7.0,0.0,28.16
0,FBL,CELL+NUCLEUS,10.0,25.0,Nucleolus (Dense Fibrillar Component),CELL+NUCLEUS,"(10, 25)",7.0,0.5237564146187669,0.11
1,FBL,CELL+NUCLEUS,10.0,25.0,Nucleolus (Dense Fibrillar Component),CELL+NUCLEUS,"(10, 25)",7.0,0.5146754025923789,0.22
2,FBL,CELL+NUCLEUS,10.0,25.0,Nucleolus (Dense Fibrillar Component),CELL+NUCLEUS,"(10, 25)",7.0,0.4988240620639232,0.44
3,FBL,CELL+NUCLEUS,10.0,25.0,Nucleolus (Dense Fibrillar Component),CELL+NUCLEUS,"(10, 25)",7.0,0.49844874446610404,0.88
4,FBL,CELL+NUCLEUS,10.0,25.0,Nucleolus (Dense Fibrillar Component),CELL+NUCLEUS,"(10, 25)",7.0,0.5382525053065962,1.76
5,FBL,CELL+NUCLEUS,10.0,25.0,Nucleolus (Dense Fibrillar Component),CELL+NUCLEUS,"(10, 25)",7.0,0.694562179625151,3.52
6,FBL,CELL+NUCLEUS,10.0,25.0,Nucleolus (Dense Fibrillar Component),CELL+NUCLEUS,"(10, 25)",7.0,0.8569511514678045,7.04
7,FBL,CELL+NUCLEUS,10.0,25.0,Nucleolus (Dense Fibrillar Component),CELL+NUCLEUS,"(10, 25)",7.0,1.0,14.08
8,FBL,CELL+NUCLEUS,10.0,25.0,Nucleolus (Dense Fibrillar Component),CELL+NUCLEUS,"(10, 25)",7.0,0.0,28.16
0,NPM1,MYH10,11.0,20.0,Nucleolus (Granular Component),Actomyosin bundles,"(11, 20)",7.0,-0.29241376753736004,0.11
1,NPM1,MYH10,11.0,20.0,Nucleolus (Granular Component),Actomyosin bundles,"(11, 20)",7.0,-0.29035953289785077,0.22
2,NPM1,MYH10,11.0,20.0,Nucleolus (Granular Component),Actomyosin bundles,"(11, 20)",7.0,-0.2788215499342099,0.44
3,NPM1,MYH10,11.0,20.0,Nucleolus (Granular Component),Actomyosin bundles,"(11, 20)",7.0,-0.2660688345006581,0.88
4,NPM1,MYH10,11.0,20.0,Nucleolus (Granular Component),Actomyosin bundles,"(11, 20)",7.0,-0.2348268426614174,1.76
5,NPM1,MYH10,11.0,20.0,Nucleolus (Granular Component),Actomyosin bundles,"(11, 20)",7.0,-0.06713233441901718,3.52
6,NPM1,MYH10,11.0,20.0,Nucleolus (Granular Component),Actomyosin bundles,"(11, 20)",7.0,0.7620903159213561,7.04
7,NPM1,MYH10,11.0,20.0,Nucleolus (Granular Component),Actomyosin bundles,"(11, 20)",7.0,1.0,14.08
8,NPM1,MYH10,11.0,20.0,Nucleolus (Granular Component),Actomyosin bundles,"(11, 20)",7.0,0.0,28.16
0,TOMM20,ATP2A2,12.0,23.0,Mitochondria,Sarcoplasmic reticulum,"(12, 23)",7.0,0.7632770151007114,0.11
1,TOMM20,ATP2A2,12.0,23.0,Mitochondria,Sarcoplasmic reticulum,"(12, 23)",7.0,0.7827232587414674,0.22
2,TOMM20,ATP2A2,12.0,23.0,Mitochondria,Sarcoplasmic reticulum,"(12, 23)",7.0,0.8100702187950934,0.44
3,TOMM20,ATP2A2,12.0,23.0,Mitochondria,Sarcoplasmic reticulum,"(12, 23)",7.0,0.8462538184196584,0.88
4,TOMM20,ATP2A2,12.0,23.0,Mitochondria,Sarcoplasmic reticulum,"(12, 23)",7.0,0.894459386965244,1.76
5,TOMM20,ATP2A2,12.0,23.0,Mitochondria,Sarcoplasmic reticulum,"(12, 23)",7.0,0.9206290883590953,3.52
6,TOMM20,ATP2A2,12.0,23.0,Mitochondria,Sarcoplasmic reticulum,"(12, 23)",7.0,0.9755835993835191,7.04
7,TOMM20,ATP2A2,12.0,23.0,Mitochondria,Sarcoplasmic reticulum,"(12, 23)",7.0,1.0,14.08
8,TOMM20,ATP2A2,12.0,23.0,Mitochondria,Sarcoplasmic reticulum,"(12, 23)",7.0,0.0,28.16
0,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",7.0,0.10858406697855866,0.11
1,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",7.0,0.1477772657871967,0.22
2,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",7.0,0.2191970308274094,0.44
3,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",7.0,0.3580061831399733,0.88
4,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",7.0,0.5282719672112219,1.76
5,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",7.0,0.7006625679448235,3.52
6,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",7.0,0.9772525966008041,7.04
7,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",7.0,1.0,14.08
8,PMP34,CTNNB1,13.0,22.0,Peroxisomes,Adherens junctions,"(13, 22)",7.0,0.0,28.16
0,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",7.0,-0.3061434185734226,0.11
1,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",7.0,-0.30211414499560435,0.22
2,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",7.0,-0.2844289637674076,0.44
3,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",7.0,-0.25158019958243255,0.88
4,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",7.0,-0.1839580675448475,1.76
5,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",7.0,-0.11134969029299942,3.52
6,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",7.0,0.006316646963111933,7.04
7,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",7.0,1.0,14.08
8,ST6GAL1,SON,6.0,17.0,Golgi,Nuclear Speckles,"(6, 17)",7.0,0.0,28.16
0,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",7.0,0.16051997852087602,0.11
1,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",7.0,0.17668932662200887,0.22
2,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",7.0,0.2070400895893666,0.44
3,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",7.0,0.25893204858639596,0.88
4,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",7.0,0.3452909887270766,1.76
5,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",7.0,0.2811259058662209,3.52
6,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",7.0,0.9213716447411824,7.04
7,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",7.0,1.0,14.08
8,LAMP1,MYH10,7.0,20.0,Lysosome,Actomyosin bundles,"(7, 20)",7.0,0.0,28.16
0,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",7.0,-0.306653887383251,0.11
1,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",7.0,-0.31500537179306476,0.22
2,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",7.0,-0.31353848620600544,0.44
3,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",7.0,-0.3178701485578369,0.88
4,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",7.0,-0.30791369716790834,1.76
5,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",7.0,-0.1815469750081676,3.52
6,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",7.0,0.634642719203985,7.04
7,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",7.0,1.0,14.08
8,ACTB,FBL,8.0,10.0,Filamentous actin,Nucleolus (Dense Fibrillar Component),"(8, 10)",7.0,0.0,28.16
0,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",7.0,-0.13075894310488478,0.11
1,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",7.0,-0.1428751739829609,0.22
2,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",7.0,-0.15112097581030293,0.44
3,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",7.0,-0.16062050859254545,0.88
4,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",7.0,-0.16003617408734835,1.76
5,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",7.0,-0.19634108728504468,3.52
6,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",7.0,-0.23104204006500084,7.04
7,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",7.0,1.0,14.08
8,DSP,NPM1,9.0,11.0,Desmosomes,Nucleolus (Granular Component),"(9, 11)",7.0,0.0,28.16
0,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",7.0,-0.5540546405125338,0.11
1,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",7.0,-0.5679461767143591,0.22
2,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",7.0,-0.5576749663741963,0.44
3,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",7.0,-0.5327011572631817,0.88
4,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",7.0,-0.4103984885017994,1.76
5,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",7.0,0.017992518446149033,3.52
6,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",7.0,0.8450391121357652,7.04
7,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",7.0,1.0,14.08
8,ACTB,H2B,8.0,16.0,Filamentous actin,Histone,"(8, 16)",7.0,0.0,28.16
0,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",7.0,-0.23325343879653176,0.11
1,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",7.0,-0.27365981388183525,0.22
2,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",7.0,-0.30494416735202107,0.44
3,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",7.0,-0.31733100096319355,0.88
4,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",7.0,-0.28781757431040533,1.76
5,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",7.0,-0.20379599055131514,3.52
6,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",7.0,0.4471664969163498,7.04
7,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",7.0,1.0,14.08
8,NPM1,PMP34,11.0,13.0,Nucleolus (Granular Component),Peroxisomes,"(11, 13)",7.0,0.0,28.16
0,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",7.0,0.030527075528175775,0.11
1,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",7.0,0.042008746777015965,0.22
2,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",7.0,0.06337449185844309,0.44
3,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",7.0,0.10167574505717078,0.88
4,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",7.0,0.13934919515441474,1.76
5,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",7.0,0.053486617635866956,3.52
6,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",7.0,-0.21543351203744507,7.04
7,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",7.0,1.0,14.08
8,CENT2,CTNNB1,0.0,22.0,Centrioles,Adherens junctions,"(0, 22)",7.0,0.0,28.16
0,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",7.0,0.07010271071712032,0.11
1,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",7.0,0.09425808089392163,0.22
2,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",7.0,0.1419447946137226,0.44
3,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",7.0,0.2229981659873147,0.88
4,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",7.0,0.3267051347193939,1.76
5,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",7.0,0.3837491875550393,3.52
6,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",7.0,0.8953849090814263,7.04
7,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",7.0,1.0,14.08
8,TOMM20,ACTN1,12.0,14.0,Mitochondria,Actin filaments,"(12, 14)",7.0,0.0,28.16
0,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",7.0,0.5969063925961668,0.11
1,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",7.0,0.6227468420855916,0.22
2,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",7.0,0.659879364270892,0.44
3,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",7.0,0.711003206105769,0.88
4,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",7.0,0.7613055016160426,1.76
5,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",7.0,0.8120518730892656,3.52
6,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",7.0,0.9746296754281466,7.04
7,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",7.0,1.0,14.08
8,TUBA1B,ATP2A2,1.0,23.0,Microtubules,Sarcoplasmic reticulum,"(1, 23)",7.0,0.0,28.16
0,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",7.0,0.11843148391872164,0.11
1,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",7.0,0.17296959122032218,0.22
2,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",7.0,0.26047928217434624,0.44
3,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",7.0,0.4186096175983104,0.88
4,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",7.0,0.6173944143415795,1.76
5,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",7.0,0.666367156636319,3.52
6,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",7.0,0.8597828138047229,7.04
7,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",7.0,1.0,14.08
8,PMP34,GJA1,13.0,15.0,Peroxisomes,Gap junctions,"(13, 15)",7.0,0.0,28.16
0,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",7.0,0.450367285042822,0.11
1,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",7.0,0.538351243913569,0.22
2,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",7.0,0.6128209823329106,0.44
3,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",7.0,0.6600387989806604,0.88
4,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",7.0,0.7324971791079293,1.76
5,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",7.0,0.770567143300339,3.52
6,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",7.0,0.8615954453852355,7.04
7,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",7.0,1.0,14.08
8,PXN,MYH10,2.0,20.0,Matrix adhesions,Actomyosin bundles,"(2, 20)",7.0,0.0,28.16
0,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",7.0,0.09449875468711569,0.11
1,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",7.0,0.1258831097325658,0.22
2,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",7.0,0.17382538243064488,0.44
3,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",7.0,0.24677620924589921,0.88
4,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",7.0,0.34605093189481073,1.76
5,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",7.0,0.23836309278999354,3.52
6,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",7.0,-0.15614351000858662,7.04
7,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",7.0,1.0,14.08
8,CENT2,TOMM20,0.0,12.0,Centrioles,Mitochondria,"(0, 12)",7.0,0.0,28.16
0,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",7.0,0.6356998073689608,0.11
1,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",7.0,0.7187363058216688,0.22
2,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",7.0,0.7956946199429769,0.44
3,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",7.0,0.8679201255245634,0.88
4,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",7.0,0.9318535980829084,1.76
5,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",7.0,0.9702969847161113,3.52
6,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",7.0,0.9803842077980405,7.04
7,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",7.0,1.0,14.08
8,TJP1,DSP,3.0,9.0,Tight junctions,Desmosomes,"(3, 9)",7.0,0.0,28.16
0,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",7.0,0.30452166249274565,0.11
1,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",7.0,0.33919104355725505,0.22
2,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",7.0,0.3740876046493092,0.44
3,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",7.0,0.42027284684640454,0.88
4,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",7.0,0.492570903512416,1.76
5,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",7.0,0.3753078300228012,3.52
6,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",7.0,-0.005929583723458642,7.04
7,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",7.0,1.0,14.08
8,TUBA1B,DSP,1.0,9.0,Microtubules,Desmosomes,"(1, 9)",7.0,0.0,28.16
0,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",7.0,0.47007030932582955,0.11
1,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",7.0,0.5621560361424157,0.22
2,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",7.0,0.6405616072607145,0.44
3,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",7.0,0.6972857636424348,0.88
4,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",7.0,0.7665538514609859,1.76
5,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",7.0,0.8306916916262483,3.52
6,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",7.0,0.9251668767318891,7.04
7,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",7.0,1.0,14.08
8,PXN,ACTN1,2.0,14.0,Matrix adhesions,Actin filaments,"(2, 14)",7.0,0.0,28.16
0,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",7.0,0.030829125493165674,0.11
1,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",7.0,0.04247721399458698,0.22
2,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",7.0,0.06854032792469333,0.44
3,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",7.0,0.11998995216517128,0.88
4,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",7.0,0.1883033016297329,1.76
5,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",7.0,0.12090064122276178,3.52
6,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",7.0,0.41221606613670186,7.04
7,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",7.0,1.0,14.08
8,ST6GAL1,ACTB,6.0,8.0,Golgi,Filamentous actin,"(6, 8)",7.0,0.0,28.16
0,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",7.0,0.33800690378800385,0.11
1,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",7.0,0.4290768065100713,0.22
2,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",7.0,0.5477094377389929,0.44
3,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",7.0,0.693915469407918,0.88
4,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",7.0,0.7954636417163924,1.76
5,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",7.0,0.8288285746784869,3.52
6,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",7.0,0.8966250867757495,7.04
7,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",7.0,1.0,14.08
8,LAMP1,PMP34,7.0,13.0,Lysosome,Peroxisomes,"(7, 13)",7.0,0.0,28.16
0,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",7.0,0.06357622207840036,0.11
1,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",7.0,0.07898682353580022,0.22
2,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",7.0,0.10598989525071145,0.44
3,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",7.0,0.16012316171926072,0.88
4,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",7.0,0.2712676381183005,1.76
5,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",7.0,0.18688578996542438,3.52
6,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",7.0,-0.12195147965427464,7.04
7,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",7.0,1.0,14.08
8,DSP,TOMM20,9.0,12.0,Desmosomes,Mitochondria,"(9, 12)",7.0,0.0,28.16
0,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",7.0,0.9857442137203356,0.11
1,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",7.0,0.9864112830302733,0.22
2,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",7.0,0.9870998994733919,0.44
3,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",7.0,0.988422152228643,0.88
4,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",7.0,0.9899017524881553,1.76
5,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",7.0,0.9969836725270348,3.52
6,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",7.0,0.9989426964148092,7.04
7,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",7.0,1.0,14.08
8,FBL,NPM1,10.0,11.0,Nucleolus (Dense Fibrillar Component),Nucleolus (Granular Component),"(10, 11)",7.0,0.0,28.16
0,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",7.0,0.006758568581852208,0.11
1,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",7.0,0.024546330109209803,0.22
2,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",7.0,0.06631011810266876,0.44
3,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",7.0,0.1444607160393841,0.88
4,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",7.0,0.24714518078201633,1.76
5,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",7.0,0.3895130575418825,3.52
6,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",7.0,0.9660587630738926,7.04
7,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",7.0,1.0,14.08
8,ACTB,ATP2A2,8.0,23.0,Filamentous actin,Sarcoplasmic reticulum,"(8, 23)",7.0,0.0,28.16
